Id,Label,timeset,modularity_class,eigencentrality
4220,,,365,0.030215
4221,,,26,0.110221
4222,,,2,0.002976
4223,,,27,0.01294
4224,,,26,0
4225,,,26,0
4226,,,26,0
4227,,,18,0.019696
4228,,,34,0.002692
4229,,,49,0
4230,,,49,0.001643
4231,,,15,0
4232,,,16,0.0134
4233,,,29,0.005286
4234,,,136,0.033282
4235,,,34,0.012312
4236,,,4,0.019986
4237,,,68,0
4238,,,26,0.006108
4239,,,68,0.005926
4240,,,68,0.026321
4241,,,37,0.252757
4242,,,19,0.001765
4243,,,19,0.016846
4244,,,41,0.024118
4245,,,34,0.006649
4246,,,9,0.003539
4247,,,41,0.000821
4248,,,8,0.020482
4249,,,2,0.017675
4250,,,44,0.001093
4251,,,41,0.006124
4252,,,47,0.010973
4253,,,29,0.000821
4254,,,41,0.000821
4255,,,44,0
4256,,,44,0.023938
4257,,,365,0.002797
4258,,,365,0.001101
4259,,,136,0
4260,,,15,0.005052
4261,,,15,0
4262,,,12,0
4263,,,12,0.006206
4264,,,50,0
4265,,,50,0.000821
4266,,,47,0.006719
4267,,,47,0
4268,,,68,0.064115
4269,,,68,0.000821
4270,,,365,0.421408
4271,,,41,0.007913
4272,,,1,0.043276
4273,,,68,0.010281
4274,,,5,0
4275,,,13,0
4276,,,24,0
4277,,,24,0.045439
4278,,,15,0.030079
4279,,,24,0
4280,,,24,0.002885
4281,,,24,0.177404
4282,,,24,0
4283,,,24,0
4284,,,15,0
4285,,,15,0
4286,,,4,0
4287,,,4,0.003099
4288,,,186,0
4289,,,7,0
4290,,,365,0.015017
4291,,,4,0.103387
4292,,,26,0.04688
4293,,,4,0
4294,,,1,0.012087
4295,,,47,0.022545
4296,,,41,0
4297,,,41,0.009704
4298,,,41,0
4299,,,5,0.008571
4300,,,2,0.004973
4301,,,34,0.063822
4302,,,36,0
4303,,,186,0
4304,,,68,0.014824
4305,,,3,0.000821
4306,,,15,0.002464
4307,,,86,0
4308,,,17,0.000821
4309,,,6,0.005428
4310,,,6,0.001325
4311,,,41,0.000821
4312,,,13,0.047587
4313,,,13,0.008816
4314,,,15,0.07372
4315,,,37,0.009724
4316,,,16,0
4317,,,34,0.021363
4318,,,41,0.004742
4319,,,41,0.018537
4320,,,5,0
4321,,,5,0.001779
4322,,,5,0.000821
4323,,,81,0.004878
4324,,,9,0.082773
4325,,,44,0.002188
4326,,,14,0.078722
4327,,,41,0
4328,,,14,0
4329,,,3,0.00105
4330,,,15,0.018901
4331,,,14,0.0056
4332,,,41,0.020937
4333,,,266,0.004506
4334,,,266,0.000821
4335,,,41,0.038549
4336,,,21,0.006812
4337,,,41,0.003024
4338,,,27,0.038928
4339,,,7,0.019192
4340,,,27,0.02854
4341,,,36,0
4342,,,44,0.013303
4343,,,18,0.021088
4344,,,6,0.002671
4345,,,68,0.00098
4346,,,41,0
4347,,,186,0.001938
4348,,,9,0.000821
4349,,,3,0.004064
4350,,,136,0.197375
4351,,,30,0
4352,,,4,0.025437
4353,,,47,0
4354,,,47,0.008665
4355,,,47,0
4356,,,15,0.019344
4357,,,12,0.009606
4358,,,15,0.005707
4359,,,17,0.00546
4360,,,15,0
4361,,,41,0
4362,,,29,0.001643
4363,,,26,0
4364,,,26,0.000821
4365,,,21,0.009244
4366,,,4,0.005476
4367,,,365,0.061651
4368,,,20,0
4369,,,365,0
4370,,,4,0.000821
4371,,,9,0
4372,,,365,0
4373,,,365,0
4374,,,365,0.035354
4375,,,24,0.011185
4376,,,24,0.041538
4377,,,41,0
4378,,,44,0.011912
4379,,,15,0
4380,,,4,0.007346
4381,,,30,0
4382,,,21,0.08424
4383,,,44,0.040539
4384,,,10,0.025478
4385,,,36,0.02003
4386,,,44,0
4387,,,44,0.010668
4388,,,266,0.011364
4389,,,266,0.001938
4390,,,365,0.002953
4391,,,12,0.003149
4392,,,51,0
4393,,,51,0.000821
4394,,,6,0
4395,,,6,0.032742
4396,,,24,0.006846
4397,,,24,0
4398,,,27,0.00476
4399,,,81,0.015259
4400,,,4,0.031606
4401,,,4,0
4402,,,37,0.001276
4403,,,4,0
4404,,,47,0.023118
4405,,,47,0
4406,,,12,0
4407,,,31,0.004514
4408,,,9,0.003073
4409,,,36,0.076977
4410,,,6,0
4411,,,37,0.016646
4412,,,36,0.007465
4413,,,30,0.120247
4414,,,36,0
4415,,,365,0.044133
4416,,,8,0
4417,,,3,0
4418,,,3,0.00447
4419,,,7,0
4420,,,266,0
4421,,,266,0.000821
4422,,,17,0.003178
4423,,,17,0
4424,,,34,0
4425,,,17,0
4426,,,19,0.066616
4427,,,201,0.011343
4428,,,4,0.124429
4429,,,6,0
4430,,,365,0
4431,,,3,0.010818
4432,,,4,0
4433,,,27,0.008135
4434,,,8,0.014266
4435,,,13,0.00447
4436,,,201,0.007675
4437,,,2,0.080636
4438,,,201,0
4439,,,201,0.016292
4440,,,10,0.039943
4441,,,27,0.087147
4442,,,9,0
4443,,,27,0
4444,,,8,0.006478
4445,,,11,0.011937
4446,,,9,0.016995
4447,,,68,0.011693
4448,,,197,0
4449,,,9,0.006825
4450,,,12,0
4451,,,24,0.002328
4452,,,68,0
4453,,,365,0.008042
4454,,,26,0.056501
4455,,,20,0.014926
4456,,,41,0.032537
4457,,,8,0.052341
4458,,,26,0
4459,,,24,0.004614
4460,,,24,0.003747
4461,,,8,0.008828
4462,,,44,0.038218
4463,,,13,0.072159
4464,,,27,0.002352
4465,,,86,0
4466,,,18,0.007062
4467,,,6,0
4468,,,13,0.016743
4469,,,24,0.072184
4470,,,15,0.023498
4471,,,15,0.017286
4472,,,15,0.005624
4473,,,15,0.022454
4474,,,15,0
4475,,,27,0.002851
4476,,,266,0
4477,,,13,0
4478,,,37,0.090794
4479,,,4,0.098196
4480,,,136,0.010143
4481,,,30,0.008363
4482,,,27,0.028594
4483,,,8,0
4484,,,8,0.0041
4485,,,26,0.049762
4486,,,40,0.014799
4487,,,365,0.007722
4488,,,365,0
4489,,,86,0
4490,,,44,0.013303
4491,,,12,0.000821
4492,,,26,0
4493,,,27,0.107242
4494,,,15,0
4495,,,365,0
4496,,,26,0.00179
4497,,,30,0
4498,,,30,0.000821
4499,,,31,0.00393
4500,,,186,0.004875
4501,,,16,0
4502,,,16,0
4503,,,18,0
4504,,,18,0.000821
4505,,,4,0
4506,,,4,0.018348
4507,,,8,0.016478
4508,,,7,0
4509,,,7,0.004874
4510,,,7,0.023261
4511,,,4,0.004024
4512,,,37,0.000821
4513,,,37,0.00387
4514,,,24,0.006584
4515,,,13,0.04236
4516,,,15,0
4517,,,15,0.000821
4518,,,9,0.047211
4519,,,41,0.012495
4520,,,34,0.000821
4521,,,34,0
4522,,,12,0.003117
4523,,,0,0.016764
4524,,,12,0.013221
4525,,,12,0
4526,,,30,0.182389
4527,,,30,0.015435
4528,,,4,0.003733
4529,,,15,0
4530,,,81,0
4531,,,81,0
4532,,,4,0.001774
4533,,,4,0.001026
4534,,,15,0.003784
4535,,,34,0.050548
4536,,,34,0
4537,,,13,0.007829
4538,,,21,0.035334
4539,,,41,0.026677
4540,,,81,0.002348
4541,,,10,0.019548
4542,,,4,0
4543,,,365,0.014408
4544,,,365,0
4545,,,365,0
4546,,,15,0.006585
4547,,,3,0.014135
4548,,,3,0.002075
4549,,,13,0.001257
4550,,,13,0
4551,,,24,0
4552,,,24,0.020323
4553,,,24,0
4554,,,266,0.05621
4555,,,44,0.002457
4556,,,44,0.00103
4557,,,47,0.000821
4558,,,47,0.000957
4559,,,14,0.003787
4560,,,52,0
4561,,,52,0.000821
4562,,,9,0.062383
4563,,,19,0
4564,,,47,0.002025
4565,,,1,0.009893
4566,,,0,0.005437
4567,,,20,0
4568,,,47,0.083421
4569,,,81,0.007505
4570,,,197,0.011603
4571,,,86,0.000821
4572,,,86,0.001993
4573,,,86,0.002102
4574,,,15,0.043456
4575,,,15,0.003825
4576,,,365,0.001212
4577,,,7,0.021742
4578,,,26,0.001643
4579,,,34,0.020722
4580,,,19,0.003469
4581,,,19,0.00819
4582,,,41,0.025003
4583,,,34,0
4584,,,266,0
4585,,,266,0.000821
4586,,,19,0
4587,,,6,0.002612
4588,,,7,0.00571
4589,,,9,0
4590,,,9,0.009822
4591,,,47,0.00309
4592,,,47,0
4593,,,0,0.000821
4594,,,15,0.012678
4595,,,14,0.001806
4596,,,14,0.021012
4597,,,37,0
4598,,,37,0
4599,,,136,0.000821
4600,,,1,0.002464
4601,,,21,0.00183
4602,,,21,0.038547
4603,,,21,0
4604,,,21,0
4605,,,47,0
4606,,,37,0.026518
4607,,,36,0.000821
4608,,,266,0.061909
4609,,,13,0.014756
4610,,,13,0.031835
4611,,,19,0.006639
4612,,,34,0.000821
4613,,,34,0.000821
4614,,,41,0.00159
4615,,,2,0.012299
4616,,,2,0.00178
4617,,,41,0
4618,,,2,0.070152
4619,,,201,0.052981
4620,,,14,0
4621,,,34,0
4622,,,17,0.013117
4623,,,4,0
4624,,,8,0
4625,,,37,0.019548
4626,,,15,0
4627,,,41,0
4628,,,34,0
4629,,,37,0.007617
4630,,,9,0.024176
4631,,,10,0.011707
4632,,,41,0
4633,,,0,0.07823
4634,,,4,0.009989
4635,,,36,0.027318
4636,,,36,0.036017
4637,,,14,0.009206
4638,,,186,0.000821
4639,,,266,0
4640,,,266,0.004649
4641,,,81,0.002094
4642,,,18,0.011309
4643,,,266,0
4644,,,6,0.015552
4645,,,8,0
4646,,,8,0.001779
4647,,,8,0.000821
4648,,,13,0
4649,,,13,0.000821
4650,,,36,0.015992
4651,,,30,0.011165
4652,,,7,0.022632
4653,,,15,0.0241
4654,,,365,0.024163
4655,,,37,0
4656,,,365,0
4657,,,14,0.032835
4658,,,9,0
4659,,,15,0
4660,,,11,0
4661,,,27,0.037414
4662,,,10,0.003859
4663,,,186,0
4664,,,186,0.000821
4665,,,41,0.003996
4666,,,266,0.005156
4667,,,29,0
4668,,,29,0.002662
4669,,,365,0
4670,,,266,0.001846
4671,,,266,0.001107
4672,,,15,0.159718
4673,,,15,0.051826
4674,,,15,0
4675,,,15,0
4676,,,15,0
4677,,,4,0
4678,,,15,0
4679,,,0,0.028231
4680,,,7,0.052764
4681,,,7,0
4682,,,2,0.003491
4683,,,19,0.002939
4684,,,37,0.025057
4685,,,40,0.019308
4686,,,4,0.025748
4687,,,4,0.00333
4688,,,3,0.2188
4689,,,27,0.001806
4690,,,37,0.007673
4691,,,41,0
4692,,,41,0.095975
4693,,,365,0.000821
4694,,,19,0.005602
4695,,,186,0.036571
4696,,,21,0
4697,,,21,0.000821
4698,,,12,0.029514
4699,,,7,0
4700,,,34,0
4701,,,17,0
4702,,,17,0.011743
4703,,,15,0.12406
4704,,,1,0.241971
4705,,,15,0.059176
4706,,,37,0.029233
4707,,,37,0.039242
4708,,,15,0.094644
4709,,,53,0.000969
4710,,,15,0.020143
4711,,,19,0.003828
4712,,,15,0.033602
4713,,,186,0.006582
4714,,,186,0.002237
4715,,,17,0.001233
4716,,,10,0
4717,,,81,0.15944
4718,,,266,0
4719,,,186,0.000821
4720,,,2,0.047696
4721,,,9,0.064965
4722,,,37,0
4723,,,18,0.024247
4724,,,37,0
4725,,,3,0.007725
4726,,,4,0.001501
4727,,,41,0.019405
4728,,,4,0
4729,,,197,0.048392
4730,,,4,0.006377
4731,,,266,0.068599
4732,,,365,0.001892
4733,,,41,0.014921
4734,,,41,0.015892
4735,,,7,0.005807
4736,,,365,0
4737,,,365,0.01208
4738,,,365,0
4739,,,365,0.017686
4740,,,365,0.002402
4741,,,136,0.063892
4742,,,3,0.045833
4743,,,9,0.085214
4744,,,36,0
4745,,,13,0
4746,,,41,0.000821
4747,,,3,0.069216
4748,,,34,0
4749,,,27,0.012602
4750,,,6,0.020177
4751,,,30,0
4752,,,26,0.00323
4753,,,44,0.015032
4754,,,18,0.003876
4755,,,18,0
4756,,,0,0
4757,,,0,0.012215
4758,,,365,0
4759,,,11,0
4760,,,29,0.001422
4761,,,30,0.007296
4762,,,30,0.040952
4763,,,30,0
4764,,,30,0
4765,,,266,0.212669
4766,,,37,0.005139
4767,,,37,0
4768,,,36,0.007169
4769,,,27,0.005124
4770,,,5,0.028879
4771,,,10,0
4772,,,8,0
4773,,,15,0
4774,,,2,0
4775,,,41,0
4776,,,8,0
4777,,,266,0.002736
4778,,,18,0.002618
4779,,,30,0
4780,,,21,0.000821
4781,,,26,0.015842
4782,,,4,0.002221
4783,,,4,0.001871
4784,,,17,0
4785,,,186,0.001643
4786,,,15,0
4787,,,15,0.01666
4788,,,4,0.031311
4789,,,26,0
4790,,,8,0.003007
4791,,,3,0
4792,,,3,0.005005
4793,,,266,0
4794,,,0,0.003499
4795,,,4,0.013381
4796,,,136,0.123607
4797,,,41,0.019596
4798,,,34,0.002058
4799,,,8,0
4800,,,365,0.007535
4801,,,365,0
4802,,,29,0.001422
4803,,,27,0.00135
4804,,,27,0
4805,,,197,0.000957
4806,,,36,0
4807,,,36,0.002488
4808,,,36,0.01078
4809,,,20,0
4810,,,20,0.000821
4811,,,4,0.018078
4812,,,4,0.023422
4813,,,9,0.000821
4814,,,2,0.010025
4815,,,17,0.039511
4816,,,34,0.181938
4817,,,6,0.035206
4818,,,6,0.000821
4819,,,6,0
4820,,,34,0.000821
4821,,,9,0.002736
4822,,,9,0.001252
4823,,,9,0
4824,,,41,0.052316
4825,,,26,0.002113
4826,,,6,0.003285
4827,,,30,0.003285
4828,,,12,0
4829,,,4,0.005483
4830,,,13,0.001779
4831,,,13,0.001926
4832,,,13,0
4833,,,18,0.043414
4834,,,9,0.024295
4835,,,9,0
4836,,,21,0.003097
4837,,,21,0.022454
4838,,,30,0.00105
4839,,,37,0
4840,,,37,0.011734
4841,,,6,0.016334
4842,,,86,0.013897
4843,,,4,0
4844,,,4,0.004265
4845,,,4,0
4846,,,4,0.003105
4847,,,15,0.004597
4848,,,27,0
4849,,,27,0.003458
4850,,,36,0
4851,,,15,0
4852,,,201,0
4853,,,12,0.000821
4854,,,41,0.080642
4855,,,201,0
4856,,,201,0
4857,,,266,0.000957
4858,,,3,0.004565
4859,,,27,0.000821
4860,,,9,0.232375
4861,,,197,0
4862,,,37,0
4863,,,86,0.001643
4864,,,365,0
4865,,,365,0
4866,,,9,0.0173
4867,,,6,0.050922
4868,,,6,0
4869,,,6,0
4870,,,4,0
4871,,,3,0.002016
4872,,,36,0.088803
4873,,,7,0.010086
4874,,,136,0
4875,,,136,0.156491
4876,,,136,0.002134
4877,,,41,0
4878,,,6,0
4879,,,136,0
4880,,,20,0.013791
4881,,,197,0.048059
4882,,,9,0.003919
4883,,,19,0
4884,,,19,0.016584
4885,,,31,0.005557
4886,,,31,0.034114
4887,,,44,0.002137
4888,,,11,0.005609
4889,,,11,0
4890,,,7,0
4891,,,7,0.043427
4892,,,266,0
4893,,,266,0.001779
4894,,,44,0.002443
4895,,,4,0
4896,,,4,0.006267
4897,,,54,0
4898,,,54,0.000821
4899,,,30,0.004251
4900,,,136,0
4901,,,136,0.000821
4902,,,34,0.009657
4903,,,36,0
4904,,,13,0.041799
4905,,,26,0.000821
4906,,,26,0.012068
4907,,,26,0.008855
4908,,,36,0.019092
4909,,,365,0
4910,,,37,0
4911,,,21,0.018394
4912,,,12,0
4913,,,15,0.08714
4914,,,13,0.01217
4915,,,37,0
4916,,,44,0
4917,,,365,0
4918,,,197,0.002815
4919,,,266,0.001107
4920,,,37,0
4921,,,37,0.001938
4922,,,31,0.000957
4923,,,44,0.003447
4924,,,41,0
4925,,,81,0
4926,,,81,0.001643
4927,,,13,0
4928,,,9,0.030633
4929,,,20,0.034933
4930,,,20,0.006044
4931,,,20,0
4932,,,44,0.018655
4933,,,13,0
4934,,,26,0.009586
4935,,,1,0.004212
4936,,,1,0.010939
4937,,,1,0.003622
4938,,,21,0.001803
4939,,,21,0.001837
4940,,,13,0.028479
4941,,,1,0.095659
4942,,,20,0.048663
4943,,,37,0.009727
4944,,,30,0.002044
4945,,,41,0.014251
4946,,,12,0.025355
4947,,,41,0.009532
4948,,,27,0
4949,,,30,0.040988
4950,,,26,0.005852
4951,,,26,0.00257
4952,,,365,0.0059
4953,,,365,0
4954,,,37,0.030697
4955,,,3,0
4956,,,37,0
4957,,,86,0.019982
4958,,,26,0.001643
4959,,,86,0
4960,,,86,0.004861
4961,,,41,0.004068
4962,,,41,0.100123
4963,,,136,0.011669
4964,,,136,0
4965,,,37,0.011552
4966,,,1,0
4967,,,266,0
4968,,,21,0.027352
4969,,,266,0
4970,,,266,0
4971,,,186,0.011674
4972,,,36,0.136234
4973,,,36,0.029693
4974,,,36,0
4975,,,36,0.077078
4976,,,36,0
4977,,,15,0.003993
4978,,,47,0.018824
4979,,,365,0
4980,,,18,0
4981,,,24,0.002912
4982,,,266,0.001643
4983,,,18,0.000821
4984,,,4,0.005808
4985,,,9,0.00252
4986,,,19,0.022989
4987,,,266,0.009885
4988,,,17,0.048153
4989,,,201,0.00808
4990,,,9,0
4991,,,37,0
4992,,,37,0.004057
4993,,,37,0.020048
4994,,,6,0.009382
4995,,,186,0
4996,,,186,0.025061
4997,,,186,0.002523
4998,,,27,0.003155
4999,,,37,0
5000,,,37,0.004626
5001,,,29,0.003282
5002,,,0,0.007123
5003,,,40,0
5004,,,19,0.011731
5005,,,186,0.004704
5006,,,16,0.002086
5007,,,15,0.080332
5008,,,15,0.111136
5009,,,41,0.018281
5010,,,15,0
5011,,,15,0.009508
5012,,,3,0.056609
5013,,,365,0.025987
5014,,,6,0.084847
5015,,,15,0.001198
5016,,,26,0.006836
5017,,,26,0
5018,,,41,0
5019,,,365,0
5020,,,55,0
5021,,,55,0.000821
5022,,,3,0.010557
5023,,,3,0.032354
5024,,,3,0
5025,,,12,0.085392
5026,,,41,0.044861
5027,,,13,0.006998
5028,,,47,0.055859
5029,,,6,0
5030,,,34,0
5031,,,6,0
5032,,,266,0.003194
5033,,,266,0
5034,,,12,0.002709
5035,,,266,0.002451
5036,,,29,0.01561
5037,,,29,0
5038,,,68,0.000821
5039,,,15,0.037778
5040,,,13,0.020438
5041,,,2,0.03003
5042,,,13,0.003649
5043,,,15,0
5044,,,15,0
5045,,,5,0
5046,,,6,0.049483
5047,,,9,0
5048,,,6,0.037026
5049,,,12,0
5050,,,201,0.011448
5051,,,3,0
5052,,,37,0.000821
5053,,,21,0.000821
5054,,,17,0
5055,,,15,0.016947
5056,,,37,0
5057,,,13,0
5058,,,13,0.024207
5059,,,15,0.099609
5060,,,15,0
5061,,,15,0.079422
5062,,,9,0.00764
5063,,,9,0
5064,,,3,0
5065,,,86,0.034955
5066,,,30,0.035127
5067,,,201,0
5068,,,44,0.00136
5069,,,6,0
5070,,,6,0
5071,,,6,0.001093
5072,,,201,0.000821
5073,,,186,0
5074,,,8,0
5075,,,4,0.008903
5076,,,19,0.001643
5077,,,266,0.001643
5078,,,3,0
5079,,,41,0.148239
5080,,,4,0.038582
5081,,,14,0.265407
5082,,,81,0.057425
5083,,,68,0.017682
5084,,,14,0
5085,,,81,0.006948
5086,,,7,0.016474
5087,,,14,0
5088,,,27,0.001977
5089,,,36,0
5090,,,81,0.007361
5091,,,19,0.011382
5092,,,41,0.003787
5093,,,47,0
5094,,,365,0
5095,,,14,0
5096,,,14,0.017298
5097,,,14,0
5098,,,365,0.000821
5099,,,34,0.010771
5100,,,17,0.018761
5101,,,365,0.000821
5102,,,13,0
5103,,,31,0
5104,,,31,0.094435
5105,,,4,0.430225
5106,,,68,0.014928
5107,,,3,0
5108,,,21,0.004353
5109,,,81,0.014932
5110,,,81,0
5111,,,40,0
5112,,,40,0.020348
5113,,,365,0
5114,,,41,0
5115,,,44,0.002137
5116,,,136,0.050256
5117,,,365,0
5118,,,9,0.0671
5119,,,27,0
5120,,,27,0.002463
5121,,,4,0
5122,,,4,0.002181
5123,,,34,0.188299
5124,,,365,0.000821
5125,,,29,0.058521
5126,,,1,0
5127,,,37,0.004582
5128,,,4,0.005031
5129,,,41,0.006716
5130,,,47,0.000821
5131,,,81,0
5132,,,81,0.028292
5133,,,81,0
5134,,,81,0.025718
5135,,,26,0.001885
5136,,,81,0
5137,,,81,0
5138,,,81,0
5139,,,19,0.038931
5140,,,4,0.072513
5141,,,4,0.009365
5142,,,26,0.004763
5143,,,27,0
5144,,,27,0
5145,,,16,0.158936
5146,,,41,0
5147,,,136,0.095718
5148,,,68,0.017761
5149,,,12,0
5150,,,9,0.00731
5151,,,34,0.008494
5152,,,26,0.005807
5153,,,21,0.016274
5154,,,15,0.005783
5155,,,81,0
5156,,,81,0.095677
5157,,,201,0
5158,,,201,0.004171
5159,,,201,0.002612
5160,,,7,0.033781
5161,,,7,0
5162,,,16,0.051709
5163,,,40,0
5164,,,19,0.009979
5165,,,4,0.015241
5166,,,56,0
5167,,,56,0.000821
5168,,,40,0.001643
5169,,,6,0.054312
5170,,,27,0.025644
5171,,,27,0.006635
5172,,,15,0
5173,,,15,0
5174,,,15,0.02965
5175,,,81,0.032275
5176,,,27,0.011382
5177,,,41,0.016753
5178,,,81,0
5179,,,24,0.0074
5180,,,8,0
5181,,,8,0.008083
5182,,,365,0.067027
5183,,,365,0
5184,,,27,0.004005
5185,,,34,0.00738
5186,,,41,0.175752
5187,,,41,0
5188,,,12,0.010051
5189,,,1,0.095359
5190,,,14,0.024551
5191,,,41,0
5192,,,37,0.323796
5193,,,4,0.001671
5194,,,27,0.020964
5195,,,27,0
5196,,,81,0.000821
5197,,,365,0
5198,,,4,0
5199,,,201,0.041835
5200,,,36,0
5201,,,36,0.060971
5202,,,186,0.264056
5203,,,81,0.083624
5204,,,81,0
5205,,,13,0
5206,,,41,0
5207,,,186,0.008651
5208,,,13,0.009943
5209,,,5,0.01989
5210,,,15,0.02058
5211,,,197,0.052876
5212,,,11,0
5213,,,4,0
5214,,,4,0
5215,,,37,0.003307
5216,,,41,0.002032
5217,,,11,0.002106
5218,,,34,0.127851
5219,,,34,0.023879
5220,,,17,0.013872
5221,,,34,0.006882
5222,,,86,0.037395
5223,,,365,0.027593
5224,,,44,0.015941
5225,,,365,0.217068
5226,,,81,0
5227,,,15,0.000821
5228,,,34,0
5229,,,17,0.002891
5230,,,68,0.003628
5231,,,186,0
5232,,,186,0
5233,,,68,0.040205
5234,,,3,0
5235,,,3,0.000821
5236,,,15,0.003539
5237,,,34,0.324066
5238,,,136,0
5239,,,201,0.009742
5240,,,81,0
5241,,,81,0
5242,,,41,0.097503
5243,,,3,0.104773
5244,,,136,0
5245,,,201,0.001241
5246,,,27,0
5247,,,27,0.001846
5248,,,86,0
5249,,,6,0.036246
5250,,,19,0
5251,,,19,0
5252,,,14,0.001023
5253,,,365,0
5254,,,9,0.009532
5255,,,18,0.025063
5256,,,27,0
5257,,,27,0.013495
5258,,,3,0
5259,,,365,0.023275
5260,,,37,0
5261,,,37,0.039396
5262,,,36,0.003176
5263,,,9,0.000821
5264,,,37,0
5265,,,30,0
5266,,,37,0.014652
5267,,,1,0.06582
5268,,,186,0.014763
5269,,,186,0.007165
5270,,,86,0
5271,,,44,0
5272,,,47,0
5273,,,365,0.062412
5274,,,27,0.030976
5275,,,41,0.000821
5276,,,57,0
5277,,,57,0.000821
5278,,,1,0.087768
5279,,,37,0.007316
5280,,,27,0.15184
5281,,,197,0
5282,,,365,0.001926
5283,,,47,0.044928
5284,,,14,0
5285,,,36,0.007322
5286,,,19,0.001867
5287,,,3,0
5288,,,36,0.006128
5289,,,24,0.004132
5290,,,24,0.001938
5291,,,29,0.002448
5292,,,186,0.113267
5293,,,186,0
5294,,,47,0.0131
5295,,,14,0.004078
5296,,,365,0.018815
5297,,,7,0.026025
5298,,,18,0.045156
5299,,,0,0.001953
5300,,,36,0.005719
5301,,,81,0
5302,,,4,0
5303,,,17,0.001779
5304,,,17,0
5305,,,24,0
5306,,,24,0.012259
5307,,,24,0
5308,,,11,0.018442
5309,,,37,0
5310,,,4,0
5311,,,4,0.007399
5312,,,13,0
5313,,,13,0.023177
5314,,,13,0.016747
5315,,,12,0
5316,,,197,0.002815
5317,,,11,0
5318,,,365,0
5319,,,365,0.013019
5320,,,6,0.019232
5321,,,16,0
5322,,,136,0
5323,,,365,0.03022
5324,,,20,0.00209
5325,,,29,0.00126
5326,,,21,0.001527
5327,,,201,0
5328,,,365,0
5329,,,86,0.001779
5330,,,41,0.075168
5331,,,27,0.008076
5332,,,16,0.020314
5333,,,12,0.015158
5334,,,12,0
5335,,,16,0.005351
5336,,,21,0.013751
5337,,,6,0
5338,,,9,0.022454
5339,,,37,0
5340,,,37,0
5341,,,37,0
5342,,,37,0
5343,,,36,0.018298
5344,,,14,0.019012
5345,,,136,0.002068
5346,,,18,0.007251
5347,,,18,0
5348,,,18,0
5349,,,14,0.002234
5350,,,6,0.009026
5351,,,186,0
5352,,,186,0.001406
5353,,,19,0.139621
5354,,,36,0.026679
5355,,,4,0.044237
5356,,,21,0.007581
5357,,,27,0.019452
5358,,,36,0.028082
5359,,,13,0.099326
5360,,,16,0.021968
5361,,,13,0.028327
5362,,,41,0.000821
5363,,,2,0.024339
5364,,,11,0.045443
5365,,,16,0.010354
5366,,,16,0.003306
5367,,,14,0
5368,,,266,0.122645
5369,,,266,0.022541
5370,,,9,0
5371,,,266,0
5372,,,27,0.026179
5373,,,26,0.057394
5374,,,26,0
5375,,,2,0.008324
5376,,,41,0
5377,,,27,0.015013
5378,,,41,0
5379,,,20,0.013071
5380,,,36,0
5381,,,4,0.000957
5382,,,2,0.094268
5383,,,16,0.001205
5384,,,16,0
5385,,,40,0
5386,,,40,0.000821
5387,,,2,0.034534
5388,,,2,0.003467
5389,,,5,0
5390,,,5,0.003857
5391,,,15,0.014689
5392,,,15,0.004912
5393,,,21,0.005503
5394,,,21,0.012282
5395,,,27,0.046016
5396,,,34,0.000821
5397,,,81,0.033298
5398,,,9,0
5399,,,40,0.000821
5400,,,2,0.005558
5401,,,9,0.017658
5402,,,27,0.004255
5403,,,13,0.000957
5404,,,24,0.005209
5405,,,6,0.021559
5406,,,41,0.016017
5407,,,4,0.246414
5408,,,41,0.012923
5409,,,41,0
5410,,,41,0
5411,,,41,0.000969
5412,,,186,0.008615
5413,,,41,0.001643
5414,,,41,0.002736
5415,,,41,0
5416,,,15,0.065206
5417,,,81,0.058843
5418,,,4,0
5419,,,24,0
5420,,,37,0.022694
5421,,,34,0.000821
5422,,,9,0.00461
5423,,,9,0
5424,,,4,0.00568
5425,,,81,0.020705
5426,,,17,0
5427,,,2,0.029195
5428,,,0,0
5429,,,15,0.040184
5430,,,15,0.01863
5431,,,86,0.000821
5432,,,86,0.080125
5433,,,13,0
5434,,,37,0
5435,,,37,0.01082
5436,,,41,0.000957
5437,,,41,0.000968
5438,,,365,0.000821
5439,,,40,0
5440,,,30,0.015155
5441,,,27,0
5442,,,6,0.012732
5443,,,36,0.002934
5444,,,14,0
5445,,,36,0.003889
5446,,,86,0
5447,,,27,0.132942
5448,,,27,0
5449,,,3,0.013575
5450,,,10,0
5451,,,5,0.038588
5452,,,5,0.004666
5453,,,9,0.02827
5454,,,30,0
5455,,,136,0.007192
5456,,,201,0.001241
5457,,,40,0.007989
5458,,,266,0
5459,,,266,0.000821
5460,,,10,0
5461,,,365,0.131204
5462,,,4,0
5463,,,4,0.017995
5464,,,9,0.013363
5465,,,9,0
5466,,,9,0
5467,,,9,0.001643
5468,,,58,0
5469,,,58,0.000821
5470,,,16,0.000821
5471,,,30,0.002022
5472,,,4,0
5473,,,37,0.052121
5474,,,36,0.04257
5475,,,34,0.029478
5476,,,15,0.050996
5477,,,9,0
5478,,,11,0.068706
5479,,,7,0
5480,,,186,0.110327
5481,,,12,0.022064
5482,,,27,0.097459
5483,,,13,0
5484,,,13,0
5485,,,7,0.015399
5486,,,4,0.001915
5487,,,11,0.016505
5488,,,17,0.011912
